page,entity_name,label,context,file
1055,Negroes,GPE,"MAY 7, 1623

In the latter time that Capt Kendall was Deputy Gouernor there arryved att the Summer Ilands (vizt. in the year 1619) A man of warr with a Comission from the Prince of Orange by vertue whereof hee had taken certaine Negros in the West Indies: And beinge in great extremity for want of wa",cleaned_VCRSection4.json
1055,Complaintes,GPE,"MAY 7, 1623

In the latter time that Capt Kendall was Deputy Gouernor there arryved att the Summer Ilands (vizt. in the year 1619) A man of warr with a Comission from the Prince of Orange by vertue whereof hee had taken certaine Negros in the West Indies: And beinge in great extremity for want of wa",cleaned_VCRSection4.json
1056,the Summer Islands,LOC,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Virginia,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Islands,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Virginia,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Virginia,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Compassion,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,England,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Summer Islands,LOC,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,King,LOC,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Unmasking,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1056,Virginia,GPE,"408 RECORDS OF THE VIRGINIA COMPANY

proceedings about the last Spanish Wrack there so much complained of and for other misdemeanors wherewith he stood heavily charged [297] whether in revenge thereof or in pursuit of the aforesaid ends he entered into combination with the said Mr. Lewis Hughes and ",cleaned_VCRSection4.json
1057,Dismaskinge,GPE,"MAY 7, 1603.  Materiall poyntes from truth, hath soe fully appeared by vndenyable proofe as that impudencie itt selfe cannot open mouth to excuse itt. In fine these disguised Accons beinge vnmasked they now playnly professe, Sr. Nathaniell Rich in the Courte his Brother-in-lawe Sr. Thomas Wroth att ",cleaned_VCRSection4.json
1057,Bodies,GPE,"MAY 7, 1603.  Materiall poyntes from truth, hath soe fully appeared by vndenyable proofe as that impudencie itt selfe cannot open mouth to excuse itt. In fine these disguised Accons beinge vnmasked they now playnly professe, Sr. Nathaniell Rich in the Courte his Brother-in-lawe Sr. Thomas Wroth att ",cleaned_VCRSection4.json
1057,Plantatons,LOC,"MAY 7, 1603.  Materiall poyntes from truth, hath soe fully appeared by vndenyable proofe as that impudencie itt selfe cannot open mouth to excuse itt. In fine these disguised Accons beinge vnmasked they now playnly professe, Sr. Nathaniell Rich in the Courte his Brother-in-lawe Sr. Thomas Wroth att ",cleaned_VCRSection4.json
1057,Companie,GPE,"MAY 7, 1603.  Materiall poyntes from truth, hath soe fully appeared by vndenyable proofe as that impudencie itt selfe cannot open mouth to excuse itt. In fine these disguised Accons beinge vnmasked they now playnly professe, Sr. Nathaniell Rich in the Courte his Brother-in-lawe Sr. Thomas Wroth att ",cleaned_VCRSection4.json
1058,the Sumer Islands,LOC,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1058,the Somer Islands,GPE,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1058,Virginia,GPE,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1058,Virginia,GPE,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1058,Counsel,GPE,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1058,Colonies,GPE,"410 RECORDS OF THE VIRGINIA COMPANY

to drawe the petition according to the heads propounded and agreed on, they forthwith drew it and brought it unto the Court being this which followeth viz. May 7, 1623. To the Kinges most Excellent Majesty. The most humble petition of the Companies for Virginia &",cleaned_VCRSection4.json
1059,consideraton,GPE,"MAY 7, 1623

And yt yoᵘ Maᵗᵗ takinge into consideraton of yoᵘ princely wisedome Justice, and Grace that these Companies consistinge of neer 50 Noblemen Peers of ye Realmes of some hundred of Knights and of many hundreds of gentlemen, good Marchants and Cittizens who haue alredy expended vppon those ",cleaned_VCRSection4.json
1059,quyett,GPE,"MAY 7, 1623

And yt yoᵘ Maᵗᵗ takinge into consideraton of yoᵘ princely wisedome Justice, and Grace that these Companies consistinge of neer 50 Noblemen Peers of ye Realmes of some hundred of Knights and of many hundreds of gentlemen, good Marchants and Cittizens who haue alredy expended vppon those ",cleaned_VCRSection4.json
1059,England,GPE,"MAY 7, 1623

And yt yoᵘ Maᵗᵗ takinge into consideraton of yoᵘ princely wisedome Justice, and Grace that these Companies consistinge of neer 50 Noblemen Peers of ye Realmes of some hundred of Knights and of many hundreds of gentlemen, good Marchants and Cittizens who haue alredy expended vppon those ",cleaned_VCRSection4.json
1059,Plantatons,GPE,"MAY 7, 1623

And yt yoᵘ Maᵗᵗ takinge into consideraton of yoᵘ princely wisedome Justice, and Grace that these Companies consistinge of neer 50 Noblemen Peers of ye Realmes of some hundred of Knights and of many hundreds of gentlemen, good Marchants and Cittizens who haue alredy expended vppon those ",cleaned_VCRSection4.json
1059,Accountes,GPE,"MAY 7, 1623

And yt yoᵘ Maᵗᵗ takinge into consideraton of yoᵘ princely wisedome Justice, and Grace that these Companies consistinge of neer 50 Noblemen Peers of ye Realmes of some hundred of Knights and of many hundreds of gentlemen, good Marchants and Cittizens who haue alredy expended vppon those ",cleaned_VCRSection4.json
1060,Middle Temple Gentleman,LOC,"412 RECORDS OF THE VIRGINIA COMPANY

absent, that therefore a Court might be called on purpose for this busines only, whereby they might come to some resolutiō what answere to giue to ye Lo: Treasurors offer, who required it wthout delay, & yt ye Earle of Warwick, Sr. Nath: Rich, Sr. Iohn Wolstenho",cleaned_VCRSection4.json
1060,the Middle Temple,LOC,"412 RECORDS OF THE VIRGINIA COMPANY

absent, that therefore a Court might be called on purpose for this busines only, whereby they might come to some resolutiō what answere to giue to ye Lo: Treasurors offer, who required it wthout delay, & yt ye Earle of Warwick, Sr. Nath: Rich, Sr. Iohn Wolstenho",cleaned_VCRSection4.json
1060,Chaire,GPE,"412 RECORDS OF THE VIRGINIA COMPANY

absent, that therefore a Court might be called on purpose for this busines only, whereby they might come to some resolutiō what answere to giue to ye Lo: Treasurors offer, who required it wthout delay, & yt ye Earle of Warwick, Sr. Nath: Rich, Sr. Iohn Wolstenho",cleaned_VCRSection4.json
1061,Boothby,GPE,"MAY 12, 1623 was appointed (saue those of the opposite side) for preparing their defences against the sitting of the Commission. Which course being well liked of, was by a generall erection of hands ordered accordingly. And further ordered, that this Company should ioyne with the Virginia Company in",cleaned_VCRSection4.json
1061,Copland,GPE,"MAY 12, 1623 was appointed (saue those of the opposite side) for preparing their defences against the sitting of the Commission. Which course being well liked of, was by a generall erection of hands ordered accordingly. And further ordered, that this Company should ioyne with the Virginia Company in",cleaned_VCRSection4.json
1063,Comittees,GPE,"MAY 12, 1623 415 them to the Counsell; who approuing of them, desired they might be brought to this Court according to the Lawe; Wherevpon was read this Lawe following, An order touching ye admitting of men to haue Voice in Court. To auoid the bringing in hereafter of disorderly and vnworthy [303] p",cleaned_VCRSection4.json
1064,Southampton,GPE,"ay 416 RECORDS OF THE VIRGINIA COMPANY man shalbe permitted to name any Comittee, if the matter comitted concerne himselfe. If exception be taken to any person soe named, it shalbe decided by question in the Court. But if the matter comitted be of great importance, the Court shall proceed in this ma",cleaned_VCRSection4.json
1064,Disbursed,GPE,"ay 416 RECORDS OF THE VIRGINIA COMPANY man shalbe permitted to name any Comittee, if the matter comitted concerne himselfe. If exception be taken to any person soe named, it shalbe decided by question in the Court. But if the matter comitted be of great importance, the Court shall proceed in this ma",cleaned_VCRSection4.json
1065,Deputishipp,GPE,"MAY 18, 1088 2 ss. 417 seen audited and approved his Accompt the 12th of May 1623. and finde due to him from the generall Company ........---------------------- 05"" 14s 08d except the parcel of petty charges wee have seen warrants for all the rest and receipts for divers of the petty charges. Iohn B",cleaned_VCRSection4.json
1065,Virginia,GPE,"MAY 18, 1088 2 ss. 417 seen audited and approved his Accompt the 12th of May 1623. and finde due to him from the generall Company ........---------------------- 05"" 14s 08d except the parcel of petty charges wee have seen warrants for all the rest and receipts for divers of the petty charges. Iohn B",cleaned_VCRSection4.json
1065,Southton,GPE,"MAY 18, 1088 2 ss. 417 seen audited and approved his Accompt the 12th of May 1623. and finde due to him from the generall Company ........---------------------- 05"" 14s 08d except the parcel of petty charges wee have seen warrants for all the rest and receipts for divers of the petty charges. Iohn B",cleaned_VCRSection4.json
1065,Bonde,GPE,"MAY 18, 1088 2 ss. 417 seen audited and approved his Accompt the 12th of May 1623. and finde due to him from the generall Company ........---------------------- 05"" 14s 08d except the parcel of petty charges wee have seen warrants for all the rest and receipts for divers of the petty charges. Iohn B",cleaned_VCRSection4.json
1065,the Lady Rumny,GPE,"MAY 18, 1088 2 ss. 417 seen audited and approved his Accompt the 12th of May 1623. and finde due to him from the generall Company ........---------------------- 05"" 14s 08d except the parcel of petty charges wee have seen warrants for all the rest and receipts for divers of the petty charges. Iohn B",cleaned_VCRSection4.json
1066,Virginia,GPE,"418 RECORDS OF THE VIRGINIA COMPANY

be returned this yeare from Virginia, and [805] some other debte due vnto the Company, all might be discharged with some surplus; So that he well hoped the Company should not be left more in debt, then they should be able speedily to pay. As for the security and ",cleaned_VCRSection4.json
1066,Virginia,GPE,"418 RECORDS OF THE VIRGINIA COMPANY

be returned this yeare from Virginia, and [805] some other debte due vnto the Company, all might be discharged with some surplus; So that he well hoped the Company should not be left more in debt, then they should be able speedily to pay. As for the security and ",cleaned_VCRSection4.json
1066,Southampton,GPE,"418 RECORDS OF THE VIRGINIA COMPANY

be returned this yeare from Virginia, and [805] some other debte due vnto the Company, all might be discharged with some surplus; So that he well hoped the Company should not be left more in debt, then they should be able speedily to pay. As for the security and ",cleaned_VCRSection4.json
1066,Rumny,GPE,"418 RECORDS OF THE VIRGINIA COMPANY

be returned this yeare from Virginia, and [805] some other debte due vnto the Company, all might be discharged with some surplus; So that he well hoped the Company should not be left more in debt, then they should be able speedily to pay. As for the security and ",cleaned_VCRSection4.json
1066,Virginia,GPE,"418 RECORDS OF THE VIRGINIA COMPANY

be returned this yeare from Virginia, and [805] some other debte due vnto the Company, all might be discharged with some surplus; So that he well hoped the Company should not be left more in debt, then they should be able speedily to pay. As for the security and ",cleaned_VCRSection4.json
1067,Virginia,GPE,"MAY 18, 1683 a 419 firmacon of yᵉ pmises yᵉ Compᵃ for Virginia beinge assembled in a great and generall Qu: Court held for Virginia yᵉ fourteenth day of May 1623 have hervnto caused their legall Seall to be affixed. [Sealed in the presence of me Ed. Collingwood Secre] Sr Edwin Sandis signifyed, that",cleaned_VCRSection4.json
1067,Virginia,GPE,"MAY 18, 1683 a 419 firmacon of yᵉ pmises yᵉ Compᵃ for Virginia beinge assembled in a great and generall Qu: Court held for Virginia yᵉ fourteenth day of May 1623 have hervnto caused their legall Seall to be affixed. [Sealed in the presence of me Ed. Collingwood Secre] Sr Edwin Sandis signifyed, that",cleaned_VCRSection4.json
1067,Southampton,GPE,"MAY 18, 1683 a 419 firmacon of yᵉ pmises yᵉ Compᵃ for Virginia beinge assembled in a great and generall Qu: Court held for Virginia yᵉ fourteenth day of May 1623 have hervnto caused their legall Seall to be affixed. [Sealed in the presence of me Ed. Collingwood Secre] Sr Edwin Sandis signifyed, that",cleaned_VCRSection4.json
1068,Beadles,GPE,"420 RECORDS OF THE VIRGINIA COMPANY

The Lord Cauendish moved, that whereas Mr. Newton hath taken much paynes in warning the Court ever since Mr. Carter left the place, he might therefore be proposed at this next Quarter Court for the Beadles place for this yeare ensuing; which the Court generally a",cleaned_VCRSection4.json
1070,Virginia,GPE,"RECORDS OF THE VIRGINIA COMPANY

A Virginia QUARTER COURTE THE 14 OF May 1623

BEING PRESENT

the Right Honorable

Ea: Southampton.  
Ea: Dorsett.  
Lo: Lawarr.  
Lo: Maynard.  
Lo: Pagett.  
Sᵗ Edwa: Sackuill.  
Sᵗ Iohn Dauers.  
Sᵗ Edw: Harwood.  
Doctor Dunn.  
Doctor Meddus.  
mᵣ Gibbes.  
mᵣ Al",cleaned_VCRSection4.json
1070,Sparrow,LOC,"RECORDS OF THE VIRGINIA COMPANY

A Virginia QUARTER COURTE THE 14 OF May 1623

BEING PRESENT

the Right Honorable

Ea: Southampton.  
Ea: Dorsett.  
Lo: Lawarr.  
Lo: Maynard.  
Lo: Pagett.  
Sᵗ Edwa: Sackuill.  
Sᵗ Iohn Dauers.  
Sᵗ Edw: Harwood.  
Doctor Dunn.  
Doctor Meddus.  
mᵣ Gibbes.  
mᵣ Al",cleaned_VCRSection4.json
1071,Southampton,GPE,"MAY 1th, 1683  
Mr Withers.  
Mr Dike.  
Mr Bromfeild.  
Mr Downes.  
Mr Maisterson.  
Mr Barker.  
Mr Copeland.  
Mr Balmforde.  
Mr Rider.  
Mr Geo: Smith.  
Mr Vyner.  
Mr Edw: Waterhous.  
Mr Whitley.  
Mr Nicholls.  
Mr Morris.  
Mr Ley.  
Mr Hebyer.  
Mr Bennet.  
Mr Rogers senior.  
Mr Hardin",cleaned_VCRSection4.json
1072,Compᵃⁿʸ,GPE,424 RECORDS OF THE VIRGINIA COMPANY humbly besought his Loᵈˢ to continue the place of Treasurer vntill the next Quarter Courte: Wᶜʰ his Loᵈˢ yeilded vnto itt was by a genᵉʳᵃll erection of handes ordered yᵗ the election for this day should be suspended and his Loᵈˢ continued till yᵉ next Quarter Cour,cleaned_VCRSection4.json
1073,Comittees,GPE,"MAY 14, 1623

Next was read the Lawe consistinge on two braunches begininge with this Title Orders touchinge the naminge of extraordinary Comittees. To avoyd all confusion in naminge of Comittees extraordinarie it is ordered that no man may name above one Comittee except the Treasurer who may name T",cleaned_VCRSection4.json
1073,Comittees,GPE,"MAY 14, 1623

Next was read the Lawe consistinge on two braunches begininge with this Title Orders touchinge the naminge of extraordinary Comittees. To avoyd all confusion in naminge of Comittees extraordinarie it is ordered that no man may name above one Comittee except the Treasurer who may name T",cleaned_VCRSection4.json
1073,Southampton,GPE,"MAY 14, 1623

Next was read the Lawe consistinge on two braunches begininge with this Title Orders touchinge the naminge of extraordinary Comittees. To avoyd all confusion in naminge of Comittees extraordinarie it is ordered that no man may name above one Comittee except the Treasurer who may name T",cleaned_VCRSection4.json
1073,Severall Courtes,LOC,"MAY 14, 1623

Next was read the Lawe consistinge on two braunches begininge with this Title Orders touchinge the naminge of extraordinary Comittees. To avoyd all confusion in naminge of Comittees extraordinarie it is ordered that no man may name above one Comittee except the Treasurer who may name T",cleaned_VCRSection4.json
1074,Virginia,GPE,"426 RECORDS OF THE VIRGINIA COMPANY

by the orders of the Company and no exception taken vnto them his Quietus est should be graunted him wch beinge presented in Court redy drawne vpp was read and approved by a generall erection of hands and ordered to be sealled: The Coppy wherof doth here ensue. [",cleaned_VCRSection4.json
1074,London,GPE,"426 RECORDS OF THE VIRGINIA COMPANY

by the orders of the Company and no exception taken vnto them his Quietus est should be graunted him wch beinge presented in Court redy drawne vpp was read and approved by a generall erection of hands and ordered to be sealled: The Coppy wherof doth here ensue. [",cleaned_VCRSection4.json
1074,Virginia,GPE,"426 RECORDS OF THE VIRGINIA COMPANY

by the orders of the Company and no exception taken vnto them his Quietus est should be graunted him wch beinge presented in Court redy drawne vpp was read and approved by a generall erection of hands and ordered to be sealled: The Coppy wherof doth here ensue. [",cleaned_VCRSection4.json
1074,Booke,GPE,"426 RECORDS OF THE VIRGINIA COMPANY

by the orders of the Company and no exception taken vnto them his Quietus est should be graunted him wch beinge presented in Court redy drawne vpp was read and approved by a generall erection of hands and ordered to be sealled: The Coppy wherof doth here ensue. [",cleaned_VCRSection4.json
1075,England Scottland,LOC,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,& Ireland,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,England,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,& Ireland,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,Scottland,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,Virginia,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,Southampton,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,payd,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1075,Virginia,GPE,"MAY 14, 1623

427

their Legall seall to be affixed Given in a great and generall Quarter Court of the said Treasurer and Company held the 14th Day of May 1623 And in the yeare of the raigne of our Soueraigne Lord Iames by the grace of God kinge of England Scottland ffraunce & Ireland defender of th",cleaned_VCRSection4.json
1076,Virginia,GPE,"RECORDS OF THE VIRGINIA COMPANY

sold and disposed of vntill the said Some of 320 li shalbe fully payd and discharged together with all the Interest and Damages that shall arise therby: And for the farther securitie of the said Iohn fferrar itt is likewise further ordered & agreed That itt shalbe la",cleaned_VCRSection4.json
1076,Virginia,GPE,"RECORDS OF THE VIRGINIA COMPANY

sold and disposed of vntill the said Some of 320 li shalbe fully payd and discharged together with all the Interest and Damages that shall arise therby: And for the farther securitie of the said Iohn fferrar itt is likewise further ordered & agreed That itt shalbe la",cleaned_VCRSection4.json
1076,Blyth,GPE,"RECORDS OF THE VIRGINIA COMPANY

sold and disposed of vntill the said Some of 320 li shalbe fully payd and discharged together with all the Interest and Damages that shall arise therby: And for the farther securitie of the said Iohn fferrar itt is likewise further ordered & agreed That itt shalbe la",cleaned_VCRSection4.json
1078,Virginia,GPE,430 RECORDS OF THE VIRGINIA COMPANY in Virginia which hath given soe Deadly a wound to the happy progress and prosperity of that Colony as untill by their wisedomes and integrities the truth may be discovered and the World again repossessed with their former good opinion and with the late conceived ,cleaned_VCRSection4.json
1078,Virginia,GPE,430 RECORDS OF THE VIRGINIA COMPANY in Virginia which hath given soe Deadly a wound to the happy progress and prosperity of that Colony as untill by their wisedomes and integrities the truth may be discovered and the World again repossessed with their former good opinion and with the late conceived ,cleaned_VCRSection4.json
1078,Virginia,GPE,430 RECORDS OF THE VIRGINIA COMPANY in Virginia which hath given soe Deadly a wound to the happy progress and prosperity of that Colony as untill by their wisedomes and integrities the truth may be discovered and the World again repossessed with their former good opinion and with the late conceived ,cleaned_VCRSection4.json
1079,Copeland,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Kirbie,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,White,LOC,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Palauicine,LOC,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Barbor,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Berblock,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Sparrow,LOC,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Southampton,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
1079,Maᵗᶦᵉ,GPE,"MAY 17, 1623

AN EXTRAORDINARY COURTE HELD ON SATTERDAY IN YE AFTERNOONE YE 17TH OF MAY 1623

PRESENT

Right Honoᵇˡᵉ: Lo: Southampton. 
Sʳ Henry Mildmay. 
Lo: De Lawarr. 
Sʳ Edward Horwood. 
Sʳ Io: Dauers. 
Sʳ Lawrence Hide. 
Sʳ Robert Killigrew. 
mʳ Harbert. 
mʳ Copeland. 
Capʳ Butler. 
mʳ Tomlyns.",cleaned_VCRSection4.json
